Muscle,Force Level,ISI mean,ISI SD,ISI CV,FR mean,subject_id,extra,MU_ID
FDI,15,94.64672673357664,22.3813797758103,0.2364728348061331,10.565605747940168,P2,ramp2,3
FDI,15,91.35604643485912,14.304726331913177,0.1565821518131596,10.946182973373784,P2,ramp2,4
FDI,15,91.3629236355634,19.74969446517285,0.2161674963900257,10.9453590166279,P2,ramp2,5
FDI,15,94.77395450367648,20.320027962061182,0.2144051925286385,10.55142212052793,P2,ramp2,6
FDI,15,97.96105587121212,31.15860488541156,0.3180713458864234,10.208138235205263,P2,ramp2,7
FDI,15,99.49744591346152,16.88472475933149,0.1697000822917311,10.050509244928309,P2,ramp2,8
FDI,15,86.79871015100673,13.495803903023353,0.1554839222788476,11.520908528021504,P2,ramp2,9
FDI,15,89.78474934895833,17.480654618075842,0.1946951430485744,11.13774897464367,P2,ramp2,10
FDI,15,81.79576246044304,15.75014237209194,0.1925545028045775,12.225572204716672,P2,ramp2,11
FDI,15,73.99776785714283,14.00128074280299,0.1892122039388175,13.513921148683297,P2,ramp2,12
FDI,15,74.89331195809248,17.47428328881985,0.2333223465747891,13.35232711513096,P2,ramp2,13
FDI,15,88.54411922089044,22.851805891202265,0.2580838354063245,11.29380481503584,P2,ramp2,14
FDI,15,80.3830030487805,14.519753593025984,0.1806321366746482,12.440440915017186,P2,ramp3,0
FDI,15,61.983642578125,11.581884006531736,0.1868538782943222,16.133288693699903,P2,ramp3,1
FDI,15,68.44827586206897,10.98679178492915,0.1605123233062697,14.6095717884131,P2,ramp3,2
FDI,15,72.13945597627738,8.84997561943573,0.1226787130519253,13.862039662855842,P2,ramp3,3
FDI,15,65.23630242598684,9.86533629557474,0.1512246391764364,15.328888407409956,P2,ramp3,4
FDI,15,70.35267065602837,10.855078924494128,0.1542951933916951,14.214101478666642,P2,ramp3,5
FDI,15,65.44639185855263,11.36401061276988,0.1736384587454505,15.279681149745745,P2,ramp3,7
FDI,15,73.23929398148148,10.672315191635729,0.1457184335274206,13.653872745589949,P2,ramp3,8
FDI,15,83.62602621822033,16.363945591659917,0.1956800571745278,11.95799974269399,P2,ramp3,9
FDI,15,79.415625,11.27286565731964,0.1419477043380271,12.591980482430252,P2,ramp3,10
FDI,15,73.20746527777777,13.667889391630306,0.1867007598168982,13.659809094681918,P2,ramp3,11
FDI,15,111.1971768465909,37.27452065573369,0.335211034243775,8.993034071176224,P2,ramp3,12
FDI,15,93.14932193396228,32.84043637536431,0.3525569021172947,10.735451200696286,P2,ramp3,13
FDI,15,90.07279829545456,26.013318204893796,0.2888032646611639,11.102130931025648,P2,ramp3,14
FDI,15,74.93071933962264,18.017937632282703,0.2404612926591109,13.345661283024803,P2,ramp4,0
FDI,15,59.47877798507463,12.134077099757553,0.2040068325344954,16.812719324040856,P2,ramp4,1
FDI,15,66.08556798986487,14.035103081749815,0.2123777325164594,15.131896878806636,P2,ramp4,2
FDI,15,71.11946730427046,12.171889305218992,0.1711470820379459,14.060847724318569,P2,ramp4,3
FDI,15,64.45786559466019,12.452956357083169,0.1931952949759911,15.514010443480178,P2,ramp4,4
FDI,15,68.79122512975779,12.910657143916662,0.1876788372290778,14.536737761447704,P2,ramp4,5
FDI,15,65.66740337171052,14.17337505478912,0.2158357773728419,15.228255552294296,P2,ramp4,7
FDI,15,71.22348312043796,13.707179902792298,0.1924530969597996,14.0403130567065,P2,ramp4,8
